year,month,state,stateName,MAI_composite,engagement,participation,infrastructure
2020,dec,38,North Dakota,99.78,100.19,98.77,100.92
2020,dec,39,Ohio,97.7,97.27,99.78,97.87000000000001
2020,dec,40,Oklahoma,97,96.41,100.12,96.76000000000001
2020,dec,41,Oregon,102.54,96.95,102.66,103.95
2020,dec,42,Pennsylvania,98.31,98.5,100.44,97.34999999999999
2020,dec,44,Rhode Island,96.23,95.5,97.64,98.93000000000001
2020,dec,45,South Carolina,96.78,95.61,100.43,96.55
2020,dec,46,South Dakota,101.43,103.68,100.33,99.63
2020,dec,47,Tennessee,95.95,95.63,100.45,94.94
2020,dec,48,Texas,98.51000000000001,94.62000000000001,101.73,99.06999999999999
2020,dec,49,Utah,104.64,96.3,103.57,107.37
2020,dec,50,Vermont,100.15,100.29,98.5,101.88
2020,dec,51,Virginia,101.79,96.56999999999999,101.61,104.06
2020,dec,53,Washington,103.8,98.24,102.72,105.34
2020,dec,54,West Virginia,92.68000000000001,97.62000000000001,97.43000000000001,90.8
2020,dec,55,Wisconsin,98.74,98.86,99.56,98.95
2020,dec,56,Wyoming,101.82,100.63,101.01,101.82
2021,jan,1,Alabama,96.74,96.34,100.59,95.75
2021,jan,2,Alaska,103.03,95.63,101.05,107.81
2021,jan,4,Arizona,102.37,95.17,104.32,102.95
2021,jan,5,Arkansas,96.33,97.45,99.53,95.41
2021,jan,6,California,103.45,97.33,103.84,104
2021,jan,8,Colorado,106.2,98,104.02,108.57
2021,jan,9,Connecticut,99.42,94.45,98.77,104.49
2021,jan,10,Delaware,112.81,120.47,104.83,103.6
2021,jan,11,District of Columbia,109.4,99,105.8,111.82
2021,jan,12,Florida,102.5,94.81,104.99,102.66
2021,jan,13,Georgia,101.67,96.31999999999999,103.29,101.98
2021,jan,15,Hawaii,101.13,94.03,102.58,103.52
2021,jan,16,Idaho,102.13,96.88,102.65,103.22
2021,jan,17,Illinois,103.7,101.55,102.79,102.6
2021,jan,18,Indiana,98.63,98.89,99.53,98.76000000000001
2021,jan,19,Iowa,100.29,101.61,99.20999999999999,100.3
2021,jan,20,Kansas,101.28,100.12,99.62000000000001,102.83
2021,jan,21,Kentucky,97.13,97.47,99.64,96.81
2021,jan,22,Louisiana,96.22,96.12000000000001,100.34,95.20999999999999
2021,jan,23,Maine,97.76000000000001,95.13,97.27,102.61
2021,jan,24,Maryland,105.36,98.68000000000001,103.66,106.9
2021,jan,25,Massachusetts,99.84999999999999,97.03,96.40000000000001,106.24
2021,jan,26,Michigan,100.93,98.77,101.38,101.04
2021,jan,27,Minnesota,102.9,98.34,101.67,104.8
2021,jan,28,Mississippi,94.06999999999999,95.78,98.93000000000001,93.04000000000001
2021,jan,29,Missouri,100.52,98.56,101.24,100.57
2021,jan,30,Montana,102.84,98.04000000000001,103.39,102.83
2021,jan,31,Nebraska,101.57,99.8,100.51,102.56
2021,jan,32,Nevada,102.51,96.22,104.97,101.65
2021,jan,33,New Hampshire,100.19,96.59,97.34,106.1
2021,jan,34,New Jersey,100.22,95.98,98.63,105.08
2021,jan,35,New Mexico,96.90000000000001,96.88,100.44,95.83
2021,jan,36,New York,101.66,97.12000000000001,102.75,102.02
2021,jan,37,North Carolina,100.55,96.37000000000001,102.49,100.76
2021,jan,38,North Dakota,100.67,99.99,98.74,102.81
2021,jan,39,Ohio,99.31999999999999,97.97,100.23,99.92
2021,jan,40,Oklahoma,99.2,97.16,101.1,99.25
2021,jan,41,Oregon,104.03,97.72,103.33,105.44
2021,jan,42,Pennsylvania,99.93000000000001,98.95999999999999,100.92,99.52
2021,jan,44,Rhode Island,97.66,96.55,97.56999999999999,100.98
2021,jan,45,South Carolina,99.3,96.18000000000001,101.95,99.15000000000001
2021,jan,46,South Dakota,102.5,103.06,100.68,101.72
2021,jan,47,Tennessee,98.37000000000001,96.12000000000001,101.78,97.62000000000001
2021,jan,48,Texas,100.51,94.97,102.73,101.44
2021,jan,49,Utah,105.71,96.89,103.96,108.52
2021,jan,50,Vermont,101.75,100.17,99.39,103.96
2021,jan,51,Virginia,103.16,97.12000000000001,102.14,105.65
2021,jan,53,Washington,104.99,98.62000000000001,103.19,106.8
2021,jan,54,West Virginia,94.55,97.5,98.39,93.31999999999999
2021,jan,55,Wisconsin,100.34,99.41,100.27,100.77
2021,jan,56,Wyoming,103.27,100.21,102.16,103.54
2021,feb,1,Alabama,97.25,99.12000000000001,99.69,95.75
2021,feb,2,Alaska,104.64,98.47,101.87,107.81
2021,feb,4,Arizona,103.22,97.81999999999999,104.04,102.95
2021,feb,5,Arkansas,97.22,100.29,99.2,95.41
2021,feb,6,California,104.63,100.03,104.05,104
2021,feb,8,Colorado,107.3,101.02,103.91,108.57
2021,feb,9,Connecticut,100.6,97.52,98.77,104.49
2021,feb,10,Delaware,112.88,120.47,104.92,103.6
2021,feb,11,District of Columbia,110.62,101.62,106.15,111.82
2021,feb,12,Florida,103.2,97.45,104.47,102.66
2021,feb,13,Georgia,102.39,98.98,102.82,101.98
2021,feb,15,Hawaii,102.15,96.8,102.49,103.52
2021,feb,16,Idaho,102.98,99.77,102.22,103.22
2021,feb,17,Illinois,104.68,104.48,102.55,102.6
2021,feb,18,Indiana,99.95,101.74,99.87000000000001,98.76000000000001
2021,feb,19,Iowa,101.5,104.64,99.29000000000001,100.3
2021,feb,20,Kansas,102.62,102.58,100.24,102.83
2021,feb,21,Kentucky,98.09,100.19,99.49,96.81
2021,feb,22,Louisiana,97.25,99.03,100.19,95.20999999999999
2021,feb,23,Maine,98.74,97.89,97.13,102.61
2021,feb,24,Maryland,106.38,101.24,103.7,106.9
2021,feb,25,Massachusetts,101.43,99.75,97.25,106.24
2021,feb,26,Michigan,101.93,101.46,101.31,101.04
2021,feb,27,Minnesota,103.86,101.2,101.44,104.8
2021,feb,28,Mississippi,95.06999999999999,98.59999999999999,98.77,93.04000000000001
2021,feb,29,Missouri,101.38,101.47,100.82,100.57
2021,feb,30,Montana,103.42,101.2,102.38,102.83
2021,feb,31,Nebraska,102.64,102.74,100.4,102.56
2021,feb,32,Nevada,103.67,98.53,105.41,101.65
2021,feb,33,New Hampshire,101.27,99.5,97.26000000000001,106.1
2021,feb,34,New Jersey,101.48,98.55,99.04000000000001,105.08
2021,feb,35,New Mexico,97.5,99.28,99.92,95.83
2021,feb,36,New York,102.69,99.8,102.76,102.02
2021,feb,37,North Carolina,101.24,99.19,101.86,100.76
2021,feb,38,North Dakota,102.57,103.06,99.89,102.81
2021,feb,39,Ohio,100.49,100.59,100.47,99.92
2021,feb,40,Oklahoma,100.21,99.98,100.97,99.25
2021,feb,41,Oregon,105.13,100.78,103.19,105.44
2021,feb,42,Pennsylvania,101.18,101.81,101.16,99.52
2021,feb,44,Rhode Island,98.72,99.34999999999999,97.53,100.98
2021,feb,45,South Carolina,100.18,99.2,101.5,99.15000000000001
2021,feb,46,South Dakota,103.49,105.06,101.02,101.72
2021,feb,47,Tennessee,99.06999999999999,99.14,101.03,97.62000000000001
2021,feb,48,Texas,101.24,97.66,102.23,101.44
2021,feb,49,Utah,107.2,100.05,104.39,108.52
2021,feb,50,Vermont,102.72,103,99.19,103.96
2021,feb,51,Virginia,104.35,99.83,102.35,105.65
2021,feb,53,Washington,106.01,101.48,103.03,106.8
2021,feb,54,West Virginia,94.89,100.33,97.19,93.31999999999999
2021,feb,55,Wisconsin,101.26,102.1,100.08,100.77
2021,feb,56,Wyoming,103.92,103.59,101.1,103.54
2021,mar,1,Alabama,97.40000000000001,99.61,99.62000000000001,95.75
2021,mar,2,Alaska,104.2,98.28,101.28,107.81
2021,mar,4,Arizona,103.22,98.11,103.86,102.95
2021,mar,5,Arkansas,97.22,100.38,99.14,95.41
2021,mar,6,California,104.64,100.16,104,104
2021,mar,8,Colorado,107.46,101.5,103.87,108.57
2021,mar,9,Connecticut,100.56,97.27,98.84999999999999,104.49
2021,mar,10,Delaware,112.45,119.87,104.61,103.6
2021,mar,11,District of Columbia,110.42,101.94,105.62,111.82
2021,mar,12,Florida,103.03,97.23,104.35,102.66
2021,mar,13,Georgia,102.25,98.88,102.65,101.98
2021,mar,15,Hawaii,102.18,96.81999999999999,102.52,103.52
2021,mar,16,Idaho,102.91,99.94,102.01,103.22
2021,mar,17,Illinois,104.82,104.66,102.65,102.6
2021,mar,18,Indiana,99.79000000000001,101.78,99.59,98.76000000000001
2021,mar,19,Iowa,101.57,104.74,99.33,100.3
2021,mar,20,Kansas,102.57,102.8,100.01,102.83
2021,mar,21,Kentucky,98.27,100.54,99.56,96.81
2021,mar,22,Louisiana,97.17,98.92,100.13,95.20999999999999
2021,mar,23,Maine,98.31,97.19,96.87000000000001,102.61
2021,mar,24,Maryland,106.27,101.05,103.63,106.9
2021,mar,25,Massachusetts,101.04,100.21,96.33,106.24
2021,mar,26,Michigan,102.01,101.66,101.33,101.04
2021,mar,27,Minnesota,104.05,101.53,101.55,104.8
2021,mar,28,Mississippi,94.76000000000001,98.17,98.55,93.04000000000001
2021,mar,29,Missouri,101.43,101.65,100.79,100.57
2021,mar,30,Montana,103.32,101.09,102.28,102.83
2021,mar,31,Nebraska,102.92,103.27,100.52,102.56
2021,mar,32,Nevada,103.72,98.5,105.51,101.65
2021,mar,33,New Hampshire,101.17,99.52,97.09999999999999,106.1
2021,mar,34,New Jersey,101.39,98.45999999999999,98.95,105.08
2021,mar,35,New Mexico,97.43000000000001,99.22,99.84999999999999,95.83
2021,mar,36,New York,102.79,99.75,102.93,102.02
2021,mar,37,North Carolina,101.25,99.18000000000001,101.88,100.76
2021,mar,38,North Dakota,102.23,102.9,99.42,102.81
2021,mar,39,Ohio,100.44,100.71,100.33,99.92
2021,mar,40,Oklahoma,99.88,99.78,100.57,99.25
2021,mar,41,Oregon,104.98,100.71,103,105.44
2021,mar,42,Pennsylvania,101.2,101.91,101.14,99.52
2021,mar,44,Rhode Island,98.74,99.5,97.48,100.98
2021,mar,45,South Carolina,100.05,99.40000000000001,101.16,99.15000000000001
2021,mar,46,South Dakota,103.44,105.08,100.93,101.72
2021,mar,47,Tennessee,99.09,99.24,100.99,97.62000000000001
2021,mar,48,Texas,101.12,97.55,102.11,101.44
2021,mar,49,Utah,107.02,99.88,104.21,108.52
2021,mar,50,Vermont,102.47,103.02,98.78,103.96
2021,mar,51,Virginia,104.11,99.72,102.04,105.65
2021,mar,53,Washington,106.07,101.49,103.12,106.8
2021,mar,54,West Virginia,95.23,100.74,97.48,93.31999999999999
2021,mar,55,Wisconsin,101.26,102.07,100.1,100.77
2021,mar,56,Wyoming,104.28,104.4,101.17,103.54
2021,apr,1,Alabama,97.04000000000001,100.32,98.61,95.75
2021,apr,2,Alaska,103.66,96.75,101.36,107.81
2021,apr,4,Arizona,102.58,97.59,103.16,102.95
2021,apr,5,Arkansas,96.17,99.79000000000001,97.83,95.41
2021,apr,6,California,104.45,100.78,103.3,104
2021,apr,8,Colorado,107.24,101.97,103.21,108.57
2021,apr,9,Connecticut,99.92,96.91,98.04000000000001,104.49
2021,apr,10,Delaware,111.31,118.25,103.79,103.6
2021,apr,11,District of Columbia,109.91,101.07,105.35,111.82
2021,apr,12,Florida,102.69,97.04000000000001,103.92,102.66
2021,apr,13,Georgia,101.44,98.45999999999999,101.61,101.98
2021,apr,15,Hawaii,101.56,96.20999999999999,101.92,103.52
2021,apr,16,Idaho,102.15,99.34,101.16,103.22
2021,apr,17,Illinois,105.11,107.82,101.17,102.6
2021,apr,18,Indiana,99.2,101.78,98.65000000000001,98.76000000000001
2021,apr,19,Iowa,100.61,104.25,98.09999999999999,100.3
2021,apr,20,Kansas,102.25,102.38,99.77,102.83
2021,apr,21,Kentucky,97.52,100.68,98.27,96.81
2021,apr,22,Louisiana,96.5,98.54000000000001,99.29000000000001,95.20999999999999
2021,apr,23,Maine,97.76000000000001,97.77,95.63,102.61
2021,apr,24,Maryland,105.44,100.63,102.57,106.9
2021,apr,25,Massachusetts,100.63,99.3,96.25,106.24
2021,apr,26,Michigan,101.48,102.26,100.1,101.04
2021,apr,27,Minnesota,103.76,102.28,100.61,104.8
2021,apr,28,Mississippi,94.06999999999999,97.81999999999999,97.65000000000001,93.04000000000001
2021,apr,29,Missouri,100.97,101.87,99.93000000000001,100.57
2021,apr,30,Montana,102.87,100.74,101.78,102.83
2021,apr,31,Nebraska,102.54,103.56,99.73,102.56
2021,apr,32,Nevada,102.95,98.31,104.39,101.65
2021,apr,33,New Hampshire,100.61,98.73,96.68000000000001,106.1
2021,apr,34,New Jersey,101.57,100.43,98.02,105.08
2021,apr,35,New Mexico,97.39,100.25,99.14,95.83
2021,apr,36,New York,102.29,99.79000000000001,102.12,102.02
2021,apr,37,North Carolina,100.6,99.09,100.88,100.76
2021,apr,38,North Dakota,101.64,102.99,98.43000000000001,102.81
2021,apr,39,Ohio,99.78,100.51,99.39,99.92
2021,apr,40,Oklahoma,102.28,107.34,99.74,99.25
2021,apr,41,Oregon,104.11,99.79000000000001,102.17,105.44
2021,apr,42,Pennsylvania,101.04,102.98,100.22,99.52
2021,apr,44,Rhode Island,97.79000000000001,98.40000000000001,96.64,100.98
2021,apr,45,South Carolina,99.28,98.91,100.24,99.15000000000001
2021,apr,46,South Dakota,102.71,104.48,100.13,101.72
2021,apr,47,Tennessee,98.49,99.22,100.05,97.62000000000001
2021,apr,48,Texas,100.78,97.66,101.49,101.44
2021,apr,49,Utah,106.39,99.81999999999999,103.24,108.52
2021,apr,50,Vermont,102.01,103.12,97.99,103.96
2021,apr,51,Virginia,103.43,99.06,101.36,105.65
2021,apr,53,Washington,105.28,101.06,102.12,106.8
2021,apr,54,West Virginia,94.55,99.90000000000001,96.91,93.31999999999999
2021,apr,55,Wisconsin,100.8,102.25,99.25,100.77
2021,apr,56,Wyoming,103.52,103.71,100.38,103.54
2021,may,1,Alabama,97.14,99.56999999999999,99.24,95.75
2021,may,2,Alaska,103.62,97.23,100.99,107.81
2021,may,4,Arizona,102.9,97.7,103.61,102.95
2021,may,5,Arkansas,96.7,99.98,98.56,95.41
2021,may,6,California,104.47,100.44,103.55,104
2021,may,8,Colorado,107.6,102.35,103.55,108.57
2021,may,9,Connecticut,100.1,97.05,98.25,104.49
2021,may,10,Delaware,111.42,117.59,104.38,103.6
2021,may,11,District of Columbia,109.85,101.17,105.18,111.82
2021,may,12,Florida,102.83,97.04000000000001,104.14,102.66
2021,may,13,Georgia,101.87,98.59999999999999,102.21,101.98
2021,may,15,Hawaii,101.78,96.38,102.16,103.52
2021,may,16,Idaho,102.38,99.17,101.64,103.22
2021,may,17,Illinois,104.68,106.58,101.24,102.6
2021,may,18,Indiana,99.83,102.62,99.13,98.76000000000001
2021,may,19,Iowa,100.93,104.31,98.58,100.3
2021,may,20,Kansas,102.21,102.42,99.68000000000001,102.83
2021,may,21,Kentucky,97.99,100.73,98.99,96.81
2021,may,22,Louisiana,96.8,98.87000000000001,99.56,95.20999999999999
2021,may,23,Maine,98.37000000000001,98,96.45999999999999,102.61
2021,may,24,Maryland,106.18,101.93,102.94,106.9
2021,may,25,Massachusetts,100.45,99.23,96,106.24
2021,may,26,Michigan,101.94,102.42,100.74,101.04
2021,may,27,Minnesota,103.73,101.66,100.95,104.8
2021,may,28,Mississippi,94.41,97.95,98.12000000000001,93.04000000000001
2021,may,29,Missouri,101.34,101.83,100.54,100.57
2021,may,30,Montana,103.02,100.8,101.99,102.83
2021,may,31,Nebraska,102.73,103.73,99.93000000000001,102.56
2021,may,32,Nevada,103.19,98.52,104.65,101.65
2021,may,33,New Hampshire,100.8,98.56999999999999,97.08,106.1
2021,may,34,New Jersey,101.47,99.8,98.26000000000001,105.08
2021,may,35,New Mexico,97.72,100.36,99.59,95.83
2021,may,36,New York,102.59,100.27,102.29,102.02
2021,may,37,North Carolina,100.78,99.01000000000001,101.23,100.76
2021,may,38,North Dakota,101.99,103.06,98.94,102.81
2021,may,39,Ohio,100.16,100.74,99.84999999999999,99.92
2021,may,40,Oklahoma,102.55,107.48,100.08,99.25
2021,may,41,Oregon,104.52,99.84999999999999,102.79,105.44
2021,may,42,Pennsylvania,101.33,103.07,100.62,99.52
2021,may,44,Rhode Island,98.06,98.39,97.08,100.98
2021,may,45,South Carolina,99.38,98.56,100.61,99.15000000000001
2021,may,46,South Dakota,102.76,104.63,100.11,101.72
2021,may,47,Tennessee,98.92,99.42,100.62,97.62000000000001
2021,may,48,Texas,100.97,97.54000000000001,101.88,101.44
2021,may,49,Utah,106.62,99.98,103.51,108.52
2021,may,50,Vermont,102.09,102.97,98.20999999999999,103.96
2021,may,51,Virginia,103.56,99.11,101.53,105.65
2021,may,53,Washington,105.54,100.96,102.61,106.8
2021,may,54,West Virginia,94.93000000000001,100.01,97.45,93.31999999999999
2021,may,55,Wisconsin,100.97,102.46,99.38,100.77
2021,may,56,Wyoming,103.36,103.1,100.51,103.54
2021,jun,1,Alabama,96.95,99.11,99.22,95.75
2021,jun,2,Alaska,103.74,97.58,100.98,107.81
2021,jun,4,Arizona,102.79,97.83,103.35,102.95
2021,jun,5,Arkansas,96.7,100.04,98.52,95.41
2021,jun,6,California,104.31,100.11,103.5,104
2021,jun,8,Colorado,107.15,101.42,103.42,108.57
2021,jun,9,Connecticut,100.32,97.68000000000001,98.20999999999999,104.49
2021,jun,10,Delaware,111.7,118.6,104.2,103.6
2021,jun,11,District of Columbia,110.03,101.8,105.08,111.82
2021,jun,12,Florida,102.85,97.36,103.98,102.66
2021,jun,13,Georgia,101.91,98.91,102.08,101.98
2021,jun,15,Hawaii,101.79,96.45999999999999,102.13,103.52
2021,jun,16,Idaho,102.43,99.36,101.61,103.22
2021,jun,17,Illinois,103.87,104.16,101.44,102.6
2021,jun,18,Indiana,99.5,101.95,99.03,98.76000000000001
2021,jun,19,Iowa,101.11,104.81,98.56,100.3
2021,jun,20,Kansas,102.13,102.52,99.5,102.83
2021,jun,21,Kentucky,97.63,100.4,98.62000000000001,96.81
2021,jun,22,Louisiana,97.01000000000001,99.19,99.70999999999999,95.20999999999999
2021,jun,23,Maine,98.17,99.01000000000001,95.51000000000001,102.61
2021,jun,24,Maryland,105.71,100.94,102.8,106.9
2021,jun,25,Massachusetts,100.58,99.62000000000001,95.97,106.24
2021,jun,26,Michigan,101.63,101.91,100.55,101.04
2021,jun,27,Minnesota,103.68,101.82,100.77,104.8
2021,jun,28,Mississippi,94.55,98.37000000000001,98.09,93.04000000000001
2021,jun,29,Missouri,101.28,101.84,100.43,100.57
2021,jun,30,Montana,103.08,101.07,101.91,102.83
2021,jun,31,Nebraska,102.73,103.77,99.90000000000001,102.56
2021,jun,32,Nevada,103.33,98.63,104.8,101.65
2021,jun,33,New Hampshire,100.59,98.51000000000001,96.78,106.1
2021,jun,34,New Jersey,101.42,99.52,98.34,105.08
2021,jun,35,New Mexico,97.3,98.90000000000001,99.84,95.83
2021,jun,36,New York,102.44,100.04,102.19,102.02
2021,jun,37,North Carolina,100.84,99.16,101.24,100.76
2021,jun,38,North Dakota,101.75,103.47,98.31,102.81
2021,jun,39,Ohio,100.38,101.28,99.88,99.92
2021,jun,40,Oklahoma,99.89,100.75,99.98,99.25
2021,jun,41,Oregon,104.55,100.23,102.61,105.44
2021,jun,42,Pennsylvania,100.81,101.98,100.47,99.52
2021,jun,44,Rhode Island,98.17,99.56999999999999,96.52,100.98
2021,jun,45,South Carolina,99.39,98.65000000000001,100.57,99.15000000000001
2021,jun,46,South Dakota,103.02,105.12,100.23,101.72
2021,jun,47,Tennessee,98.84999999999999,99.19,100.65,97.62000000000001
2021,jun,48,Texas,100.93,97.54000000000001,101.81,101.44
2021,jun,49,Utah,106.93,100.55,103.64,108.52
2021,jun,50,Vermont,101.99,102.9,98.09,103.96
2021,jun,51,Virginia,103.84,99.52,101.73,105.65
2021,jun,53,Washington,105.79,101.43,102.71,106.8
2021,jun,54,West Virginia,95,100.33,97.36,93.31999999999999
2021,jun,55,Wisconsin,100.98,102.45,99.42,100.77
2021,jun,56,Wyoming,103.83,103.55,100.98,103.54
2021,jul,1,Alabama,97,99.52,99.05,95.75
2021,jul,2,Alaska,103.41,97.06999999999999,100.76,107.81
2021,jul,4,Arizona,102.78,97.56999999999999,103.5,102.95
2021,jul,5,Arkansas,96.53,99.72,98.45,95.41
2021,jul,6,California,104.38,100.16,103.57,104
2021,jul,8,Colorado,107.26,101.53,103.52,108.57
2021,jul,9,Connecticut,100.35,97.51000000000001,98.36,104.49
2021,jul,10,Delaware,110.92,117.06,103.9,103.6
2021,jul,11,District of Columbia,110.35,101.92,105.51,111.82
2021,jul,12,Florida,102.72,97.15000000000001,103.9,102.66
2021,jul,13,Georgia,101.87,98.7,102.14,101.98
2021,jul,15,Hawaii,101.74,95.81,102.45,103.52
2021,jul,16,Idaho,102.51,99.3,101.77,103.22
2021,jul,17,Illinois,105.07,106.74,101.77,102.6
2021,jul,18,Indiana,99.67,102,99.27,98.76000000000001
2021,jul,19,Iowa,101.24,104.71,98.83,100.3
2021,jul,20,Kansas,102.31,102.52,99.78,102.83
2021,jul,21,Kentucky,97.91,100.56,98.97,96.81
2021,jul,22,Louisiana,96.64,98.54000000000001,99.51000000000001,95.20999999999999
2021,jul,23,Maine,98.2,97.38,96.58,102.61
2021,jul,24,Maryland,105.59,100.61,102.82,106.9
2021,jul,25,Massachusetts,100.84,99.56999999999999,96.42,106.24
2021,jul,26,Michigan,101.67,101.83,100.67,101.04
2021,jul,27,Minnesota,104.03,102.53,100.88,104.8
2021,jul,28,Mississippi,94.17,97.79000000000001,97.84,93.04000000000001
2021,jul,29,Missouri,101.61,102.6,100.49,100.57
2021,jul,30,Montana,102.92,100.5,102.01,102.83
2021,jul,31,Nebraska,102.67,103.76,99.8,102.56
2021,jul,32,Nevada,103.32,98.87000000000001,104.63,101.65
2021,jul,33,New Hampshire,100.63,98.7,96.74,106.1
2021,jul,34,New Jersey,101.47,99.89,98.19,105.08
2021,jul,35,New Mexico,96.93000000000001,98.45999999999999,99.52,95.83
2021,jul,36,New York,102.46,100,102.26,102.02
2021,jul,37,North Carolina,100.81,98.94,101.31,100.76
2021,jul,38,North Dakota,102.27,104.02,98.8,102.81
2021,jul,39,Ohio,100.37,101.02,100.02,99.92
2021,jul,40,Oklahoma,102.12,106.39,100.06,99.25
2021,jul,41,Oregon,104.57,100.01,102.77,105.44
2021,jul,42,Pennsylvania,100.92,101.96,100.65,99.52
2021,jul,44,Rhode Island,98.25,99.05,96.98,100.98
2021,jul,45,South Carolina,99.31999999999999,98.36,100.64,99.15000000000001
2021,jul,46,South Dakota,102.97,104.45,100.57,101.72
2021,jul,47,Tennessee,98.83,98.94,100.77,97.62000000000001
2021,jul,48,Texas,100.95,97.53,101.85,101.44
2021,jul,49,Utah,107.13,101.04,103.67,108.52
2021,jul,50,Vermont,102.01,102.68,98.26000000000001,103.96
2021,jul,51,Virginia,103.66,99.12000000000001,101.7,105.65
2021,jul,53,Washington,103.55,100.82,99.52,106.8
2021,jul,54,West Virginia,94.81999999999999,100.19,97.16,93.31999999999999
2021,jul,55,Wisconsin,101.18,102.7,99.58,100.77
2021,jul,56,Wyoming,103.77,103.35,101.01,103.54
2021,aug,1,Alabama,96.86,99.75,98.68000000000001,95.75
2021,aug,2,Alaska,104.77,99.7,101.32,107.81
2021,aug,4,Arizona,102.66,97.51000000000001,103.33,102.95
2021,aug,5,Arkansas,96.67,100.64,98.11,95.41
2021,aug,6,California,104.2,100.02,103.37,104
2021,aug,8,Colorado,104.92,100.34,100.52,108.57
2021,aug,9,Connecticut,100.39,97.99,98.13,104.49
2021,aug,10,Delaware,109.64,113.85,103.85,103.6
2021,aug,11,District of Columbia,109.57,100.8,104.97,111.82
2021,aug,12,Florida,102.62,97.18000000000001,103.72,102.66
2021,aug,13,Georgia,101.72,98.86,101.81,101.98
2021,aug,15,Hawaii,101.67,96.25,102.06,103.52
2021,aug,16,Idaho,102.58,99.69,101.64,103.22
2021,aug,17,Illinois,103.78,103.84,101.51,102.6
2021,aug,18,Indiana,99.86,102.72,99.13,98.76000000000001
2021,aug,19,Iowa,101.22,105.37,98.39,100.3
2021,aug,20,Kansas,102.71,103.67,99.70999999999999,102.83
2021,aug,21,Kentucky,97.77,100.68,98.67,96.81
2021,aug,22,Louisiana,96.75,99.19,99.28,95.20999999999999
2021,aug,23,Maine,97.87000000000001,97.67,95.86,102.61
2021,aug,24,Maryland,105.44,100.53,102.64,106.9
2021,aug,25,Massachusetts,100.15,98.62000000000001,95.89,106.24
2021,aug,26,Michigan,101.45,101.59,100.46,101.04
2021,aug,27,Minnesota,104.07,102.38,101.04,104.8
2021,aug,28,Mississippi,94.40000000000001,98.68000000000001,97.66,93.04000000000001
2021,aug,29,Missouri,101.21,102.04,100.2,100.57
2021,aug,30,Montana,103.11,100.78,102.13,102.83
2021,aug,31,Nebraska,103.03,104.29,100.06,102.56
2021,aug,32,Nevada,103.15,98.24,104.75,101.65
2021,aug,33,New Hampshire,100.63,98.91,96.59999999999999,106.1
2021,aug,34,New Jersey,101.13,99,98.2,105.08
2021,aug,35,New Mexico,96.65000000000001,98.26000000000001,99.19,95.83
2021,aug,36,New York,102.26,99.52,102.23,102.02
2021,aug,37,North Carolina,100.63,98.75,101.15,100.76
2021,aug,38,North Dakota,103.26,106.58,98.8,102.81
2021,aug,39,Ohio,100.4,101.44,99.81,99.92
2021,aug,40,Oklahoma,100.23,101.86,99.84999999999999,99.25
2021,aug,41,Oregon,104.31,99.83,102.46,105.44
2021,aug,42,Pennsylvania,100.94,102.2,100.54,99.52
2021,aug,44,Rhode Island,97.84999999999999,98.41,96.73,100.98
2021,aug,45,South Carolina,99.12000000000001,98.27,100.37,99.15000000000001
2021,aug,46,South Dakota,103.22,104.8,100.75,101.72
2021,aug,47,Tennessee,98.74,99.17,100.48,97.62000000000001
2021,aug,48,Texas,100.83,97.59,101.61,101.44
2021,aug,49,Utah,106.6,99.95,103.49,108.52
2021,aug,50,Vermont,102.07,102.41,98.52,103.96
2021,aug,51,Virginia,103.61,99.31,101.49,105.65
2021,aug,53,Washington,105.15,100.83,102.07,106.8
2021,aug,54,West Virginia,95.06999999999999,100.02,97.68000000000001,93.31999999999999
2021,aug,55,Wisconsin,101.05,102.56,99.45999999999999,100.77
2021,aug,56,Wyoming,103.75,104.28,100.4,103.54
2021,sep,1,Alabama,97.03,100.09,98.74,95.75
2021,sep,2,Alaska,103.86,97.49,101.22,107.81
2021,sep,4,Arizona,102.43,97.24,103.14,102.95
2021,sep,5,Arkansas,96.58,99.91,98.41,95.41
2021,sep,6,California,103.9,99.31999999999999,103.32,104
2021,sep,8,Colorado,106.74,100.09,103.59,108.57
2021,sep,9,Connecticut,100.27,97.49,98.25,104.49
2021,sep,10,Delaware,105.73,115.33,96.68000000000001,103.6
2021,sep,11,District of Columbia,109.58,100.21,105.35,111.82
2021,sep,12,Florida,102.47,96.83,103.7,102.66
2021,sep,13,Georgia,101.61,98.87000000000001,101.63,101.98
2021,sep,15,Hawaii,101.35,95.47,102.04,103.52
2021,sep,16,Idaho,102.12,98.63,101.55,103.22
2021,sep,17,Illinois,105.35,107.43,101.79,102.6
2021,sep,18,Indiana,99.56999999999999,101.89,99.17,98.76000000000001
2021,sep,19,Iowa,100.94,104.13,98.7,100.3
2021,sep,20,Kansas,102.07,102.18,99.59999999999999,102.83
2021,sep,21,Kentucky,97.69,100.42,98.7,96.81
2021,sep,22,Louisiana,96.51000000000001,99.15000000000001,98.93000000000001,95.20999999999999
2021,sep,23,Maine,97.41,96.61,95.79000000000001,102.61
2021,sep,24,Maryland,105.51,100.64,102.68,106.9
2021,sep,25,Massachusetts,100.5,98.62000000000001,96.45999999999999,106.24
2021,sep,26,Michigan,101.27,101.12,100.46,101.04
2021,sep,27,Minnesota,104.09,102.78,100.83,104.8
